transaction_id,customer_id,decline_reason,decline_bucket,amount_inr,eligible_for_baseline,scheduled_retry_hours,attempted_retry_count,recovered,successful_retry_hours,recovery_status,recovered_inr,lost_inr
TX006876,C01085,insufficient_funds,SOFT_RETRY,411.69,True,24|48|72,3,False,,lost,0.0,411.69
TX006877,C00813,bank_technical_error,SOFT_RETRY,1278.7,True,24|48|72,3,False,,lost,0.0,1278.7
TX006878,C00054,incorrect_card_details,HARD_FAILURE,448.49,False,,0,False,,not_eligible,0.0,448.49
TX006879,C01442,transaction_daily_limit_exceeded,SOFT_RETRY,5218.04,True,24|48|72,2,True,48.0,recovered,5218.04,0.0
TX006880,C01085,transaction_limit_exceeded,SOFT_RETRY,448.6,True,24|48|72,3,False,,lost,0.0,448.6
TX006881,C01244,transaction_daily_limit_exceeded,SOFT_RETRY,752.8,True,24|48|72,3,True,72.0,recovered,752.8,0.0
TX006882,C01619,card_declined,SOFT_RETRY,10753.71,True,24|48|72,3,False,,lost,0.0,10753.71
TX006883,C01413,card_declined,SOFT_RETRY,14468.94,True,24|48|72,3,False,,lost,0.0,14468.94
TX006884,C01454,payment_timed_out,SOFT_RETRY,11987.21,True,24|48|72,2,True,48.0,recovered,11987.21,0.0
TX006885,C01026,issuer_technical_error,SOFT_RETRY,18784.54,True,24|48|72,3,False,,lost,0.0,18784.54
TX006886,C01475,transaction_daily_limit_exceeded,SOFT_RETRY,598.29,True,24|48|72,2,True,48.0,recovered,598.29,0.0
TX006887,C00617,card_declined,SOFT_RETRY,14718.11,True,24|48|72,2,True,48.0,recovered,14718.11,0.0
TX006888,C00275,payment_timed_out,SOFT_RETRY,7374.17,True,24|48|72,3,False,,lost,0.0,7374.17
TX006889,C00692,payment_timed_out,SOFT_RETRY,631.06,True,24|48|72,3,False,,lost,0.0,631.06
TX006890,C01927,payment_timed_out,SOFT_RETRY,455.02,True,24|48|72,3,False,,lost,0.0,455.02
TX006891,C00831,card_declined,SOFT_RETRY,500.14,True,24|48|72,3,False,,lost,0.0,500.14
TX006892,C00569,card_declined,SOFT_RETRY,2010.09,True,24|48|72,3,True,72.0,recovered,2010.09,0.0
TX006893,C00441,payment_timed_out,SOFT_RETRY,6890.3,True,24|48|72,3,False,,lost,0.0,6890.3
TX006894,C01025,bank_technical_error,SOFT_RETRY,7172.74,True,24|48|72,2,True,48.0,recovered,7172.74,0.0
TX006895,C01265,card_declined,SOFT_RETRY,1204.87,True,24|48|72,3,False,,lost,0.0,1204.87
TX006896,C01097,bank_technical_error,SOFT_RETRY,907.47,True,24|48|72,3,False,,lost,0.0,907.47
TX006897,C00338,incorrect_cvv,HARD_FAILURE,46061.22,False,,0,False,,not_eligible,0.0,46061.22
TX006898,C01527,card_declined,SOFT_RETRY,1317.29,True,24|48|72,3,False,,lost,0.0,1317.29
TX006899,C00522,card_declined,SOFT_RETRY,6295.42,True,24|48|72,3,False,,lost,0.0,6295.42
TX006900,C01685,card_declined,SOFT_RETRY,679.33,True,24|48|72,3,False,,lost,0.0,679.33
TX006901,C00859,transaction_daily_limit_exceeded,SOFT_RETRY,412.36,True,24|48|72,2,True,48.0,recovered,412.36,0.0
TX006902,C01447,payment_declined_due_to_high_traffic,SOFT_RETRY,11925.06,True,24|48|72,3,False,,lost,0.0,11925.06
TX006903,C01620,transaction_daily_limit_exceeded,SOFT_RETRY,455.47,True,24|48|72,3,False,,lost,0.0,455.47
TX006904,C01368,debit_instrument_blocked,HARD_FAILURE,256.36,False,,0,False,,not_eligible,0.0,256.36
TX006905,C01313,bank_technical_error,SOFT_RETRY,897.12,True,24|48|72,3,False,,lost,0.0,897.12
TX006906,C00443,payment_timed_out,SOFT_RETRY,463.3,True,24|48|72,2,True,48.0,recovered,463.3,0.0
TX006907,C01534,insufficient_funds,SOFT_RETRY,1911.37,True,24|48|72,1,True,24.0,recovered,1911.37,0.0
TX006908,C00045,payment_declined_due_to_high_traffic,SOFT_RETRY,1146.9,True,24|48|72,1,True,24.0,recovered,1146.9,0.0
TX006909,C00224,card_declined,SOFT_RETRY,448.33,True,24|48|72,3,False,,lost,0.0,448.33
TX006910,C00453,debit_instrument_inactive,HARD_FAILURE,2023.09,False,,0,False,,not_eligible,0.0,2023.09
TX006911,C01503,insufficient_funds,SOFT_RETRY,10649.25,True,24|48|72,1,True,24.0,recovered,10649.25,0.0
TX006912,C01721,insufficient_funds,SOFT_RETRY,2182.17,True,24|48|72,2,True,48.0,recovered,2182.17,0.0
TX006913,C00692,payment_risk_check_failed,DO_NOT_RETRY,654.5,False,,0,False,,not_eligible,0.0,654.5
TX006914,C00879,insufficient_funds,SOFT_RETRY,1513.94,True,24|48|72,3,False,,lost,0.0,1513.94
TX006915,C00353,transaction_daily_limit_exceeded,SOFT_RETRY,2090.4,True,24|48|72,3,False,,lost,0.0,2090.4
TX006916,C01011,payment_timed_out,SOFT_RETRY,1109.54,True,24|48|72,3,False,,lost,0.0,1109.54
TX006917,C00779,gateway_technical_error,SOFT_RETRY,18616.19,True,24|48|72,3,False,,lost,0.0,18616.19
TX006918,C01054,payment_risk_check_failed,DO_NOT_RETRY,58286.09,False,,0,False,,not_eligible,0.0,58286.09
TX006919,C00048,gateway_technical_error,SOFT_RETRY,11014.16,True,24|48|72,3,False,,lost,0.0,11014.16
TX006920,C01517,gateway_technical_error,SOFT_RETRY,1507.77,True,24|48|72,3,False,,lost,0.0,1507.77
TX006921,C01564,incorrect_cvv,HARD_FAILURE,18875.64,False,,0,False,,not_eligible,0.0,18875.64
TX006922,C01795,gateway_technical_error,SOFT_RETRY,59958.38,True,24|48|72,3,False,,lost,0.0,59958.38
TX006923,C00179,server_error,SOFT_RETRY,890.66,True,24|48|72,3,False,,lost,0.0,890.66
TX006924,C00504,gateway_technical_error,SOFT_RETRY,1086.03,True,24|48|72,3,False,,lost,0.0,1086.03
TX006925,C01304,card_declined,SOFT_RETRY,1079.0,True,24|48|72,3,False,,lost,0.0,1079.0
TX006926,C01752,insufficient_funds,SOFT_RETRY,587.87,True,24|48|72,1,True,24.0,recovered,587.87,0.0
TX006927,C00678,server_error,SOFT_RETRY,3502.27,True,24|48|72,3,False,,lost,0.0,3502.27
TX006928,C01905,payment_risk_check_failed,DO_NOT_RETRY,45322.36,False,,0,False,,not_eligible,0.0,45322.36
TX006929,C00292,issuer_technical_error,SOFT_RETRY,594.05,True,24|48|72,3,False,,lost,0.0,594.05
TX006930,C00413,gateway_technical_error,SOFT_RETRY,2206.77,True,24|48|72,3,False,,lost,0.0,2206.77
TX006931,C01156,payment_risk_check_failed,DO_NOT_RETRY,11592.33,False,,0,False,,not_eligible,0.0,11592.33
TX006932,C00485,card_declined,SOFT_RETRY,980.84,True,24|48|72,3,False,,lost,0.0,980.84
TX006933,C00516,payment_risk_check_failed,DO_NOT_RETRY,468.01,False,,0,False,,not_eligible,0.0,468.01
TX006934,C01740,card_not_enrolled,HARD_FAILURE,1092.61,False,,0,False,,not_eligible,0.0,1092.61
TX006935,C00915,bank_technical_error,SOFT_RETRY,61605.52,True,24|48|72,3,False,,lost,0.0,61605.52
TX006936,C00459,payment_risk_check_failed,DO_NOT_RETRY,14130.92,False,,0,False,,not_eligible,0.0,14130.92
TX006937,C00143,payment_timed_out,SOFT_RETRY,7073.78,True,24|48|72,3,True,72.0,recovered,7073.78,0.0
TX006938,C00316,insufficient_funds,SOFT_RETRY,2037.77,True,24|48|72,1,True,24.0,recovered,2037.77,0.0
TX006939,C01631,payment_timed_out,SOFT_RETRY,19006.69,True,24|48|72,1,True,24.0,recovered,19006.69,0.0
TX006940,C01588,transaction_daily_limit_exceeded,SOFT_RETRY,400.58,True,24|48|72,3,False,,lost,0.0,400.58
TX006941,C01420,incorrect_card_details,HARD_FAILURE,73546.57,False,,0,False,,not_eligible,0.0,73546.57
TX006942,C01822,debit_instrument_blocked,HARD_FAILURE,418.32,False,,0,False,,not_eligible,0.0,418.32
TX006943,C01482,transaction_daily_limit_exceeded,SOFT_RETRY,47874.07,True,24|48|72,2,True,48.0,recovered,47874.07,0.0
TX006944,C01801,card_expired,HARD_FAILURE,9471.53,False,,0,False,,not_eligible,0.0,9471.53
TX006945,C00267,payment_timed_out,SOFT_RETRY,504.05,True,24|48|72,3,False,,lost,0.0,504.05
TX006946,C00071,transaction_daily_limit_exceeded,SOFT_RETRY,807.35,True,24|48|72,2,True,48.0,recovered,807.35,0.0
TX006947,C00549,bank_technical_error,SOFT_RETRY,5000.0,True,24|48|72,2,True,48.0,recovered,5000.0,0.0
TX006948,C01862,card_expired,HARD_FAILURE,65923.18,False,,0,False,,not_eligible,0.0,65923.18
TX006949,C01534,server_error,SOFT_RETRY,1073.11,True,24|48|72,3,True,72.0,recovered,1073.11,0.0
TX006950,C00804,insufficient_funds,SOFT_RETRY,10012.91,True,24|48|72,1,True,24.0,recovered,10012.91,0.0
TX006951,C01692,server_error,SOFT_RETRY,19209.85,True,24|48|72,3,False,,lost,0.0,19209.85
TX006952,C00579,insufficient_funds,SOFT_RETRY,2062.46,True,24|48|72,1,True,24.0,recovered,2062.46,0.0
TX006953,C01576,insufficient_funds,SOFT_RETRY,449.67,True,24|48|72,1,True,24.0,recovered,449.67,0.0
TX006954,C00612,payment_timed_out,SOFT_RETRY,2433.58,True,24|48|72,3,False,,lost,0.0,2433.58
TX006955,C01444,card_declined,SOFT_RETRY,5665.31,True,24|48|72,2,True,48.0,recovered,5665.31,0.0
TX006956,C01788,incorrect_card_details,HARD_FAILURE,1237.57,False,,0,False,,not_eligible,0.0,1237.57
TX006957,C00241,transaction_daily_limit_exceeded,SOFT_RETRY,769.49,True,24|48|72,2,True,48.0,recovered,769.49,0.0
TX006958,C01691,gateway_technical_error,SOFT_RETRY,2371.19,True,24|48|72,3,False,,lost,0.0,2371.19
TX006959,C01907,insufficient_funds,SOFT_RETRY,1784.17,True,24|48|72,2,True,48.0,recovered,1784.17,0.0
TX006960,C01681,gateway_technical_error,SOFT_RETRY,904.14,True,24|48|72,3,False,,lost,0.0,904.14
TX006961,C00125,insufficient_funds,SOFT_RETRY,785.59,True,24|48|72,3,False,,lost,0.0,785.59
TX006962,C00934,payment_timed_out,SOFT_RETRY,9226.92,True,24|48|72,3,False,,lost,0.0,9226.92
TX006963,C00058,card_declined,SOFT_RETRY,9546.16,True,24|48|72,3,False,,lost,0.0,9546.16
TX006964,C01135,issuer_technical_error,SOFT_RETRY,15576.27,True,24|48|72,3,False,,lost,0.0,15576.27
TX006965,C01675,payment_cancelled,HARD_FAILURE,14273.61,False,,0,False,,not_eligible,0.0,14273.61
TX006966,C01810,insufficient_funds,SOFT_RETRY,606.28,True,24|48|72,3,False,,lost,0.0,606.28
TX006967,C00855,incorrect_card_details,HARD_FAILURE,458.21,False,,0,False,,not_eligible,0.0,458.21
TX006968,C01912,payment_declined_due_to_high_traffic,SOFT_RETRY,8259.86,True,24|48|72,1,True,24.0,recovered,8259.86,0.0
TX006969,C01869,gateway_technical_error,SOFT_RETRY,2204.23,True,24|48|72,3,False,,lost,0.0,2204.23
TX006970,C00151,card_declined,SOFT_RETRY,64844.36,True,24|48|72,3,False,,lost,0.0,64844.36
TX006971,C01029,insufficient_funds,SOFT_RETRY,415.76,True,24|48|72,1,True,24.0,recovered,415.76,0.0
TX006972,C01593,server_error,SOFT_RETRY,798.8,True,24|48|72,3,False,,lost,0.0,798.8
TX006973,C01508,payment_risk_check_failed,DO_NOT_RETRY,925.79,False,,0,False,,not_eligible,0.0,925.79
TX006974,C00150,insufficient_funds,SOFT_RETRY,12183.7,True,24|48|72,3,False,,lost,0.0,12183.7
TX006975,C01457,card_declined,SOFT_RETRY,1168.23,True,24|48|72,3,False,,lost,0.0,1168.23
TX006976,C01622,card_declined,SOFT_RETRY,586.64,True,24|48|72,2,True,48.0,recovered,586.64,0.0
TX006977,C01859,transaction_limit_exceeded,SOFT_RETRY,1231.08,True,24|48|72,3,False,,lost,0.0,1231.08
TX006978,C00839,insufficient_funds,SOFT_RETRY,16062.8,True,24|48|72,3,True,72.0,recovered,16062.8,0.0
TX006979,C01056,payment_declined_due_to_high_traffic,SOFT_RETRY,12220.31,True,24|48|72,3,False,,lost,0.0,12220.31
TX006980,C01119,payment_declined_due_to_high_traffic,SOFT_RETRY,906.74,True,24|48|72,3,False,,lost,0.0,906.74
TX006981,C00757,insufficient_funds,SOFT_RETRY,688.98,True,24|48|72,1,True,24.0,recovered,688.98,0.0
TX006982,C00386,card_declined,SOFT_RETRY,15626.46,True,24|48|72,3,False,,lost,0.0,15626.46
TX006983,C00505,card_declined,SOFT_RETRY,909.32,True,24|48|72,3,True,72.0,recovered,909.32,0.0
TX006984,C00023,bank_technical_error,SOFT_RETRY,1551.8,True,24|48|72,3,False,,lost,0.0,1551.8
TX006985,C00668,card_expired,HARD_FAILURE,18678.4,False,,0,False,,not_eligible,0.0,18678.4
TX006986,C00378,card_expired,HARD_FAILURE,390.59,False,,0,False,,not_eligible,0.0,390.59
TX006987,C01432,insufficient_funds,SOFT_RETRY,824.64,True,24|48|72,1,True,24.0,recovered,824.64,0.0
TX006988,C00661,payment_risk_check_failed,DO_NOT_RETRY,1598.93,False,,0,False,,not_eligible,0.0,1598.93
TX006989,C00506,transaction_limit_exceeded,SOFT_RETRY,5094.83,True,24|48|72,3,False,,lost,0.0,5094.83
TX006990,C00414,card_expired,HARD_FAILURE,16388.99,False,,0,False,,not_eligible,0.0,16388.99
TX006991,C00942,insufficient_funds,SOFT_RETRY,5206.59,True,24|48|72,3,False,,lost,0.0,5206.59
TX006992,C00093,server_error,SOFT_RETRY,6261.02,True,24|48|72,3,False,,lost,0.0,6261.02
TX006993,C00215,insufficient_funds,SOFT_RETRY,2193.12,True,24|48|72,3,True,72.0,recovered,2193.12,0.0
TX006994,C00366,payment_timed_out,SOFT_RETRY,540.57,True,24|48|72,3,False,,lost,0.0,540.57
TX006995,C00251,payment_timed_out,SOFT_RETRY,3627.74,True,24|48|72,3,False,,lost,0.0,3627.74
TX006996,C00500,gateway_technical_error,SOFT_RETRY,606.22,True,24|48|72,3,False,,lost,0.0,606.22
TX006997,C00953,issuer_technical_error,SOFT_RETRY,210.74,True,24|48|72,3,False,,lost,0.0,210.74
TX006998,C01561,debit_instrument_blocked,HARD_FAILURE,740.43,False,,0,False,,not_eligible,0.0,740.43
TX006999,C01069,insufficient_funds,SOFT_RETRY,423.83,True,24|48|72,1,True,24.0,recovered,423.83,0.0
TX007000,C01172,incorrect_card_details,HARD_FAILURE,783.48,False,,0,False,,not_eligible,0.0,783.48
TX007001,C01966,insufficient_funds,SOFT_RETRY,2010.55,True,24|48|72,1,True,24.0,recovered,2010.55,0.0
TX007002,C00058,transaction_limit_exceeded,SOFT_RETRY,14837.97,True,24|48|72,3,False,,lost,0.0,14837.97
TX007003,C00626,bank_technical_error,SOFT_RETRY,17269.96,True,24|48|72,3,False,,lost,0.0,17269.96
TX007004,C01251,payment_timed_out,SOFT_RETRY,976.92,True,24|48|72,3,False,,lost,0.0,976.92
TX007005,C00597,insufficient_funds,SOFT_RETRY,1300.1,True,24|48|72,1,True,24.0,recovered,1300.1,0.0
TX007006,C00401,insufficient_funds,SOFT_RETRY,53942.73,True,24|48|72,2,True,48.0,recovered,53942.73,0.0
TX007007,C01707,incorrect_cvv,HARD_FAILURE,2056.76,False,,0,False,,not_eligible,0.0,2056.76
TX007008,C01224,card_declined,SOFT_RETRY,9707.39,True,24|48|72,3,False,,lost,0.0,9707.39
TX007009,C00798,insufficient_funds,SOFT_RETRY,433.76,True,24|48|72,2,True,48.0,recovered,433.76,0.0
TX007010,C01509,card_declined,SOFT_RETRY,1162.0,True,24|48|72,1,True,24.0,recovered,1162.0,0.0
TX007011,C01693,card_declined,SOFT_RETRY,871.47,True,24|48|72,3,False,,lost,0.0,871.47
TX007012,C01362,payment_risk_check_failed,DO_NOT_RETRY,1902.79,False,,0,False,,not_eligible,0.0,1902.79
TX007013,C00546,payment_risk_check_failed,DO_NOT_RETRY,890.63,False,,0,False,,not_eligible,0.0,890.63
TX007014,C01534,bank_technical_error,SOFT_RETRY,629.87,True,24|48|72,3,False,,lost,0.0,629.87
TX007015,C01591,payment_timed_out,SOFT_RETRY,1082.4,True,24|48|72,3,False,,lost,0.0,1082.4
TX007016,C00164,insufficient_funds,SOFT_RETRY,560.32,True,24|48|72,3,False,,lost,0.0,560.32
TX007017,C00924,payment_declined_due_to_high_traffic,SOFT_RETRY,882.33,True,24|48|72,3,False,,lost,0.0,882.33
TX007018,C00570,incorrect_cvv,HARD_FAILURE,7900.83,False,,0,False,,not_eligible,0.0,7900.83
TX007019,C01007,payment_declined_due_to_high_traffic,SOFT_RETRY,245.46,True,24|48|72,3,True,72.0,recovered,245.46,0.0
TX007020,C00461,issuer_technical_error,SOFT_RETRY,1252.21,True,24|48|72,3,True,72.0,recovered,1252.21,0.0
TX007021,C01119,payment_cancelled,HARD_FAILURE,178.13,False,,0,False,,not_eligible,0.0,178.13
TX007022,C00584,payment_risk_check_failed,DO_NOT_RETRY,945.16,False,,0,False,,not_eligible,0.0,945.16
TX007023,C01410,payment_risk_check_failed,DO_NOT_RETRY,16093.26,False,,0,False,,not_eligible,0.0,16093.26
TX007024,C01988,payment_risk_check_failed,DO_NOT_RETRY,52154.88,False,,0,False,,not_eligible,0.0,52154.88
TX007025,C00032,payment_cancelled,HARD_FAILURE,5000.0,False,,0,False,,not_eligible,0.0,5000.0
TX007026,C00569,insufficient_funds,SOFT_RETRY,16920.86,True,24|48|72,1,True,24.0,recovered,16920.86,0.0
TX007027,C00354,card_expired,HARD_FAILURE,2319.71,False,,0,False,,not_eligible,0.0,2319.71
TX007028,C01018,transaction_daily_limit_exceeded,SOFT_RETRY,502.98,True,24|48|72,1,True,24.0,recovered,502.98,0.0
TX007029,C00120,transaction_limit_exceeded,SOFT_RETRY,3141.93,True,24|48|72,3,False,,lost,0.0,3141.93
TX007030,C01601,gateway_technical_error,SOFT_RETRY,886.63,True,24|48|72,2,True,48.0,recovered,886.63,0.0
TX007031,C01576,payment_cancelled,HARD_FAILURE,403.34,False,,0,False,,not_eligible,0.0,403.34
TX007032,C00658,payment_declined_due_to_high_traffic,SOFT_RETRY,3286.73,True,24|48|72,3,False,,lost,0.0,3286.73
TX007033,C01014,gateway_technical_error,SOFT_RETRY,1262.7,True,24|48|72,3,False,,lost,0.0,1262.7
TX007034,C00481,payment_risk_check_failed,DO_NOT_RETRY,2786.16,False,,0,False,,not_eligible,0.0,2786.16
TX007035,C00481,payment_timed_out,SOFT_RETRY,1271.22,True,24|48|72,3,False,,lost,0.0,1271.22
TX007036,C01153,card_expired,HARD_FAILURE,1910.39,False,,0,False,,not_eligible,0.0,1910.39
TX007037,C01083,insufficient_funds,SOFT_RETRY,6687.09,True,24|48|72,1,True,24.0,recovered,6687.09,0.0
TX007038,C01882,debit_instrument_blocked,HARD_FAILURE,720.28,False,,0,False,,not_eligible,0.0,720.28
TX007039,C00661,insufficient_funds,SOFT_RETRY,350.57,True,24|48|72,1,True,24.0,recovered,350.57,0.0
TX007040,C00360,card_expired,HARD_FAILURE,668.5,False,,0,False,,not_eligible,0.0,668.5
TX007041,C00555,issuer_technical_error,SOFT_RETRY,1618.48,True,24|48|72,3,False,,lost,0.0,1618.48
TX007042,C01234,insufficient_funds,SOFT_RETRY,184.54,True,24|48|72,3,False,,lost,0.0,184.54
TX007043,C00574,insufficient_funds,SOFT_RETRY,816.21,True,24|48|72,1,True,24.0,recovered,816.21,0.0
TX007044,C00983,insufficient_funds,SOFT_RETRY,242.79,True,24|48|72,3,False,,lost,0.0,242.79
TX007045,C01075,card_declined,SOFT_RETRY,12569.32,True,24|48|72,2,True,48.0,recovered,12569.32,0.0
TX007046,C01228,card_expired,HARD_FAILURE,13858.54,False,,0,False,,not_eligible,0.0,13858.54
TX007047,C00263,incorrect_card_details,HARD_FAILURE,400.35,False,,0,False,,not_eligible,0.0,400.35
TX007048,C00491,insufficient_funds,SOFT_RETRY,61368.58,True,24|48|72,2,True,48.0,recovered,61368.58,0.0
TX007049,C00171,card_declined,SOFT_RETRY,335.71,True,24|48|72,2,True,48.0,recovered,335.71,0.0
TX007050,C01199,debit_instrument_inactive,HARD_FAILURE,13600.33,False,,0,False,,not_eligible,0.0,13600.33
TX007051,C00852,transaction_daily_limit_exceeded,SOFT_RETRY,1396.44,True,24|48|72,2,True,48.0,recovered,1396.44,0.0
TX007052,C01588,card_declined,SOFT_RETRY,3537.88,True,24|48|72,3,False,,lost,0.0,3537.88
TX007053,C01647,incorrect_card_details,HARD_FAILURE,926.41,False,,0,False,,not_eligible,0.0,926.41
TX007054,C00429,transaction_limit_exceeded,SOFT_RETRY,944.22,True,24|48|72,3,False,,lost,0.0,944.22
TX007055,C00155,insufficient_funds,SOFT_RETRY,18076.47,True,24|48|72,3,False,,lost,0.0,18076.47
TX007056,C00176,insufficient_funds,SOFT_RETRY,831.71,True,24|48|72,2,True,48.0,recovered,831.71,0.0
TX007057,C00624,gateway_technical_error,SOFT_RETRY,236.32,True,24|48|72,3,False,,lost,0.0,236.32
TX007058,C01414,payment_risk_check_failed,DO_NOT_RETRY,1542.52,False,,0,False,,not_eligible,0.0,1542.52
TX007059,C01797,card_expired,HARD_FAILURE,640.45,False,,0,False,,not_eligible,0.0,640.45
TX007060,C00208,incorrect_card_details,HARD_FAILURE,632.27,False,,0,False,,not_eligible,0.0,632.27
TX007061,C01951,gateway_technical_error,SOFT_RETRY,1449.0,True,24|48|72,3,False,,lost,0.0,1449.0
TX007062,C00923,insufficient_funds,SOFT_RETRY,3105.73,True,24|48|72,3,False,,lost,0.0,3105.73
TX007063,C00139,insufficient_funds,SOFT_RETRY,952.98,True,24|48|72,1,True,24.0,recovered,952.98,0.0
TX007064,C01293,card_expired,HARD_FAILURE,818.22,False,,0,False,,not_eligible,0.0,818.22
TX007065,C01280,card_expired,HARD_FAILURE,587.54,False,,0,False,,not_eligible,0.0,587.54
TX007066,C01880,debit_instrument_blocked,HARD_FAILURE,35220.14,False,,0,False,,not_eligible,0.0,35220.14
TX007067,C01010,issuer_technical_error,SOFT_RETRY,1645.1,True,24|48|72,3,False,,lost,0.0,1645.1
TX007068,C00590,insufficient_funds,SOFT_RETRY,13108.14,True,24|48|72,2,True,48.0,recovered,13108.14,0.0
TX007069,C00835,bank_technical_error,SOFT_RETRY,197.32,True,24|48|72,3,False,,lost,0.0,197.32
TX007070,C01539,transaction_daily_limit_exceeded,SOFT_RETRY,295.32,True,24|48|72,3,True,72.0,recovered,295.32,0.0
TX007071,C00818,payment_timed_out,SOFT_RETRY,2059.4,True,24|48|72,3,False,,lost,0.0,2059.4
TX007072,C01396,insufficient_funds,SOFT_RETRY,808.3,True,24|48|72,3,False,,lost,0.0,808.3
TX007073,C00284,gateway_technical_error,SOFT_RETRY,8881.41,True,24|48|72,3,False,,lost,0.0,8881.41
TX007074,C01558,insufficient_funds,SOFT_RETRY,1489.32,True,24|48|72,3,False,,lost,0.0,1489.32
TX007075,C00877,card_declined,SOFT_RETRY,512.13,True,24|48|72,3,False,,lost,0.0,512.13
TX007076,C00527,payment_declined_due_to_high_traffic,SOFT_RETRY,12974.58,True,24|48|72,3,False,,lost,0.0,12974.58
TX007077,C01601,insufficient_funds,SOFT_RETRY,769.14,True,24|48|72,2,True,48.0,recovered,769.14,0.0
TX007078,C00302,insufficient_funds,SOFT_RETRY,949.6,True,24|48|72,1,True,24.0,recovered,949.6,0.0
TX007079,C01436,card_declined,SOFT_RETRY,9129.04,True,24|48|72,3,True,72.0,recovered,9129.04,0.0
TX007080,C01037,insufficient_funds,SOFT_RETRY,8794.23,True,24|48|72,1,True,24.0,recovered,8794.23,0.0
TX007081,C01592,server_error,SOFT_RETRY,466.83,True,24|48|72,2,True,48.0,recovered,466.83,0.0
TX007082,C01961,card_declined,SOFT_RETRY,492.67,True,24|48|72,3,False,,lost,0.0,492.67
TX007083,C01420,insufficient_funds,SOFT_RETRY,1293.82,True,24|48|72,3,False,,lost,0.0,1293.82
TX007084,C00440,card_declined,SOFT_RETRY,7852.64,True,24|48|72,3,False,,lost,0.0,7852.64
TX007085,C01655,gateway_technical_error,SOFT_RETRY,577.87,True,24|48|72,3,False,,lost,0.0,577.87
TX007086,C00361,transaction_limit_exceeded,SOFT_RETRY,1133.64,True,24|48|72,3,False,,lost,0.0,1133.64
TX007087,C00750,payment_timed_out,SOFT_RETRY,1234.53,True,24|48|72,3,False,,lost,0.0,1234.53
TX007088,C01904,issuer_technical_error,SOFT_RETRY,554.49,True,24|48|72,3,True,72.0,recovered,554.49,0.0
TX007089,C00307,gateway_technical_error,SOFT_RETRY,19388.02,True,24|48|72,3,False,,lost,0.0,19388.02
TX007090,C01627,bank_technical_error,SOFT_RETRY,13669.41,True,24|48|72,3,False,,lost,0.0,13669.41
TX007091,C00745,transaction_limit_exceeded,SOFT_RETRY,1182.98,True,24|48|72,3,False,,lost,0.0,1182.98
TX007092,C01718,bank_technical_error,SOFT_RETRY,951.65,True,24|48|72,3,False,,lost,0.0,951.65
TX007093,C01390,issuer_technical_error,SOFT_RETRY,13680.46,True,24|48|72,3,False,,lost,0.0,13680.46
TX007094,C00942,card_declined,SOFT_RETRY,936.75,True,24|48|72,3,False,,lost,0.0,936.75
TX007095,C00768,incorrect_card_details,HARD_FAILURE,1352.43,False,,0,False,,not_eligible,0.0,1352.43
TX007096,C01316,card_declined,SOFT_RETRY,17770.89,True,24|48|72,3,False,,lost,0.0,17770.89
TX007097,C01948,issuer_technical_error,SOFT_RETRY,531.6,True,24|48|72,3,False,,lost,0.0,531.6
TX007098,C00611,transaction_limit_exceeded,SOFT_RETRY,5000.0,True,24|48|72,3,False,,lost,0.0,5000.0
TX007099,C00002,incorrect_card_details,HARD_FAILURE,55368.38,False,,0,False,,not_eligible,0.0,55368.38
TX007100,C00352,server_error,SOFT_RETRY,16399.93,True,24|48|72,3,False,,lost,0.0,16399.93
TX007101,C01804,incorrect_card_details,HARD_FAILURE,925.23,False,,0,False,,not_eligible,0.0,925.23
TX007102,C00796,card_expired,HARD_FAILURE,8713.77,False,,0,False,,not_eligible,0.0,8713.77
TX007103,C01791,incorrect_card_details,HARD_FAILURE,449.25,False,,0,False,,not_eligible,0.0,449.25
TX007104,C00625,issuer_technical_error,SOFT_RETRY,9428.93,True,24|48|72,3,False,,lost,0.0,9428.93
TX007105,C00161,gateway_technical_error,SOFT_RETRY,1310.03,True,24|48|72,3,False,,lost,0.0,1310.03
TX007106,C01995,card_declined,SOFT_RETRY,1261.16,True,24|48|72,3,False,,lost,0.0,1261.16
TX007107,C00064,gateway_technical_error,SOFT_RETRY,2498.96,True,24|48|72,3,False,,lost,0.0,2498.96
TX007108,C00552,card_declined,SOFT_RETRY,13218.46,True,24|48|72,3,False,,lost,0.0,13218.46
TX007109,C01472,transaction_daily_limit_exceeded,SOFT_RETRY,816.0,True,24|48|72,1,True,24.0,recovered,816.0,0.0
TX007110,C01602,card_not_enrolled,HARD_FAILURE,952.25,False,,0,False,,not_eligible,0.0,952.25
TX007111,C00976,card_not_enrolled,HARD_FAILURE,1047.22,False,,0,False,,not_eligible,0.0,1047.22
TX007112,C00777,insufficient_funds,SOFT_RETRY,10380.73,True,24|48|72,3,False,,lost,0.0,10380.73
TX007113,C00176,card_declined,SOFT_RETRY,681.88,True,24|48|72,3,False,,lost,0.0,681.88
TX007114,C00541,insufficient_funds,SOFT_RETRY,11091.86,True,24|48|72,3,True,72.0,recovered,11091.86,0.0
TX007115,C00107,insufficient_funds,SOFT_RETRY,9715.25,True,24|48|72,1,True,24.0,recovered,9715.25,0.0
TX007116,C00693,payment_timed_out,SOFT_RETRY,989.3,True,24|48|72,3,False,,lost,0.0,989.3
