transaction_id,amount_inr,decline_reason,payment_method,baseline_selected_schedule,baseline_success,baseline_recovered_inr,smart_retry_selected_hours,smart_retry_probability,smart_retry_confidence,smart_retry_success,smart_retry_recovered_inr,incremental_recovery_inr
TX008413,441.86,transaction_limit_exceeded,Credit Card,48.0,True,441.86,2.0,0.22814355099838096,Low,True,441.86,0.0
TX008414,308.12,card_declined,Credit Card,,False,0.0,4.0,0.22814355099838096,Low,False,0.0,0.0
TX008415,14642.28,insufficient_funds,Debit Card,72.0,True,14642.28,24.0,0.2959183673469387,Low,False,0.0,-14642.28
TX008417,501.69,card_declined,Debit Card,72.0,True,501.69,0.25,0.22814355099838096,Low,True,501.69,0.0
TX008418,1311.88,transaction_daily_limit_exceeded,UPI,,False,0.0,24.0,0.24770760687072194,Low,False,0.0,0.0
TX008419,784.77,insufficient_funds,Debit Card,,False,0.0,24.0,0.3953488372093023,Medium,False,0.0,0.0
TX008420,961.15,transaction_daily_limit_exceeded,Debit Card,,False,0.0,24.0,0.24770760687072194,Low,False,0.0,0.0
TX008421,1401.17,insufficient_funds,Credit Card,24.0,True,1401.17,24.0,0.7306273062730627,High,True,1401.17,0.0
TX008424,5000.0,transaction_limit_exceeded,Credit Card,24.0,True,5000.0,24.0,0.22814355099838096,Low,True,5000.0,0.0
TX008425,8845.31,insufficient_funds,UPI,24.0,True,8845.31,24.0,0.532999164578112,Medium,True,8845.31,0.0
TX008426,743.51,payment_declined_due_to_high_traffic,Credit Card,,False,0.0,0.5,0.5796460176991151,High,True,743.51,743.51
TX008427,2668.54,payment_timed_out,UPI,,False,0.0,1.0,0.835820895522388,High,True,2668.54,2668.54
TX008428,1597.66,issuer_technical_error,Debit Card,,False,0.0,0.5,0.551362683438155,High,True,1597.66,1597.66
TX008429,792.48,insufficient_funds,Credit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008431,39283.24,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,True,39283.24,39283.24
TX008433,12446.88,payment_timed_out,UPI,,False,0.0,0.25,0.47667804323094426,Medium,True,12446.88,12446.88
TX008434,795.7,payment_declined_due_to_high_traffic,UPI,,False,0.0,0.5,0.7306273062730627,High,True,795.7,795.7
TX008435,1369.6,server_error,Net Banking,,False,0.0,0.25,0.47667804323094426,Medium,True,1369.6,1369.6
TX008436,1304.78,insufficient_funds,UPI,72.0,True,1304.78,24.0,0.3890183028286189,Low,False,0.0,-1304.78
TX008437,60010.55,server_error,Credit Card,,False,0.0,0.25,0.3890183028286189,Low,False,0.0,0.0
TX008438,729.02,insufficient_funds,Debit Card,48.0,True,729.02,24.0,0.3890183028286189,Low,False,0.0,-729.02
TX008439,356.83,transaction_limit_exceeded,Credit Card,24.0,True,356.83,48.0,0.24770760687072194,Low,False,0.0,-356.83
TX008440,371.28,payment_timed_out,UPI,72.0,True,371.28,0.25,0.3890183028286189,Low,True,371.28,0.0
TX008441,13970.87,transaction_limit_exceeded,Credit Card,,False,0.0,24.0,0.22814355099838096,Low,False,0.0,0.0
TX008442,13845.0,transaction_daily_limit_exceeded,Debit Card,72.0,True,13845.0,48.0,0.3890183028286189,Low,False,0.0,-13845.0
TX008443,18223.63,gateway_technical_error,Debit Card,,False,0.0,0.25,0.3890183028286189,Low,False,0.0,0.0
TX008444,842.51,transaction_limit_exceeded,Debit Card,,False,0.0,24.0,0.22814355099838096,Low,False,0.0,0.0
TX008445,54544.54,insufficient_funds,UPI,,False,0.0,12.0,0.3890183028286189,Low,True,54544.54,54544.54
TX008446,9962.91,insufficient_funds,UPI,24.0,True,9962.91,24.0,0.6721311475409836,High,True,9962.91,0.0
TX008447,371.16,payment_declined_due_to_high_traffic,Net Banking,,False,0.0,0.5,0.551362683438155,High,False,0.0,0.0
TX008448,5494.89,payment_timed_out,UPI,,False,0.0,0.25,0.835820895522388,High,True,5494.89,5494.89
TX008450,6005.24,insufficient_funds,UPI,24.0,True,6005.24,24.0,0.551362683438155,High,True,6005.24,0.0
TX008451,524.4,payment_declined_due_to_high_traffic,Credit Card,,False,0.0,0.5,0.47667804323094426,Medium,False,0.0,0.0
TX008452,17905.53,payment_timed_out,Net Banking,,False,0.0,0.5,0.6721311475409836,High,False,0.0,0.0
TX008453,2380.05,payment_timed_out,UPI,,False,0.0,1.0,0.5796460176991151,High,True,2380.05,2380.05
TX008454,1111.28,insufficient_funds,UPI,24.0,True,1111.28,24.0,0.3890183028286189,Low,True,1111.28,0.0
TX008457,1461.19,issuer_technical_error,Debit Card,,False,0.0,1.0,0.8518518518518519,High,True,1461.19,1461.19
TX008458,1849.71,insufficient_funds,Debit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008460,1704.82,payment_timed_out,UPI,,False,0.0,1.0,0.45913461538461536,Medium,False,0.0,0.0
TX008461,8077.39,payment_timed_out,UPI,,False,0.0,0.25,0.8238341968911918,High,True,8077.39,8077.39
TX008462,375.54,issuer_technical_error,UPI,,False,0.0,0.25,0.532999164578112,Medium,True,375.54,375.54
TX008464,1539.99,transaction_limit_exceeded,Credit Card,24.0,True,1539.99,4.0,0.22814355099838096,Low,True,1539.99,0.0
TX008465,13112.56,payment_timed_out,Credit Card,,False,0.0,0.5,0.7306273062730627,High,True,13112.56,13112.56
TX008466,178.04,transaction_limit_exceeded,UPI,24.0,True,178.04,24.0,0.22814355099838096,Low,True,178.04,0.0
TX008467,57261.97,insufficient_funds,Credit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008468,340.43,insufficient_funds,UPI,48.0,True,340.43,24.0,0.42406876790830944,Medium,False,0.0,-340.43
TX008469,671.26,card_declined,UPI,,False,0.0,4.0,0.06426735218508997,Low,False,0.0,0.0
TX008470,2724.59,insufficient_funds,Debit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008471,2173.93,issuer_technical_error,Credit Card,,False,0.0,0.25,0.835820895522388,High,True,2173.93,2173.93
TX008473,1124.51,insufficient_funds,Debit Card,48.0,True,1124.51,24.0,0.3890183028286189,Low,False,0.0,-1124.51
TX008474,19577.7,gateway_technical_error,UPI,72.0,True,19577.7,0.5,0.7035830618892507,High,True,19577.7,0.0
TX008475,1519.34,transaction_daily_limit_exceeded,UPI,,False,0.0,48.0,0.3389261744966443,Low,False,0.0,0.0
TX008476,570.23,transaction_daily_limit_exceeded,UPI,24.0,True,570.23,48.0,0.3890183028286189,Low,True,570.23,0.0
TX008477,818.57,insufficient_funds,UPI,24.0,True,818.57,12.0,0.3890183028286189,Low,True,818.57,0.0
TX008479,212.12,bank_technical_error,Credit Card,,False,0.0,0.5,0.6839378238341969,High,True,212.12,212.12
TX008480,1579.81,insufficient_funds,Credit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008481,14366.57,gateway_technical_error,UPI,,False,0.0,0.5,0.45913461538461536,Medium,False,0.0,0.0
TX008482,17365.64,insufficient_funds,UPI,48.0,True,17365.64,24.0,0.3890183028286189,Low,False,0.0,-17365.64
TX008483,833.75,gateway_technical_error,UPI,,False,0.0,0.25,0.7035830618892507,High,False,0.0,0.0
TX008484,606.35,payment_timed_out,UPI,,False,0.0,1.0,0.532999164578112,Medium,True,606.35,606.35
TX008487,932.18,card_declined,UPI,,False,0.0,12.0,0.0898876404494382,Low,False,0.0,0.0
TX008488,433.89,bank_technical_error,UPI,,False,0.0,0.5,0.6875,High,False,0.0,0.0
TX008489,1083.02,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX008491,6672.49,payment_timed_out,Debit Card,,False,0.0,0.25,0.6721311475409836,High,False,0.0,0.0
TX008492,59555.37,card_declined,UPI,72.0,True,59555.37,0.25,0.22814355099838096,Low,False,0.0,-59555.37
TX008493,809.18,transaction_daily_limit_exceeded,UPI,24.0,True,809.18,24.0,0.24770760687072194,Low,True,809.18,0.0
TX008495,16090.2,transaction_limit_exceeded,Debit Card,,False,0.0,48.0,0.08774193548387096,Low,False,0.0,0.0
TX008496,17418.87,insufficient_funds,Net Banking,72.0,True,17418.87,24.0,0.3890183028286189,Low,False,0.0,-17418.87
TX008497,738.88,insufficient_funds,Debit Card,48.0,True,738.88,24.0,0.532999164578112,Medium,False,0.0,-738.88
TX008498,1701.11,payment_declined_due_to_high_traffic,Credit Card,,False,0.0,0.5,0.45913461538461536,Medium,False,0.0,0.0
TX008503,48277.05,insufficient_funds,UPI,24.0,True,48277.05,24.0,0.3890183028286189,Low,True,48277.05,0.0
TX008504,2729.08,payment_timed_out,UPI,,False,0.0,0.5,0.7306273062730627,High,True,2729.08,2729.08
TX008505,1012.56,issuer_technical_error,UPI,,False,0.0,0.5,0.6839378238341969,High,True,1012.56,1012.56
TX008506,628.33,payment_timed_out,Credit Card,,False,0.0,1.0,0.7306273062730627,High,False,0.0,0.0
TX008508,100.0,gateway_technical_error,Credit Card,,False,0.0,0.5,0.8518518518518519,High,True,100.0,100.0
TX008509,16759.29,gateway_technical_error,Debit Card,,False,0.0,0.25,0.6390374331550804,High,False,0.0,0.0
TX008510,934.94,server_error,Credit Card,,False,0.0,0.25,0.3890183028286189,Low,False,0.0,0.0
TX008511,1614.61,insufficient_funds,Debit Card,24.0,True,1614.61,24.0,0.3890183028286189,Low,True,1614.61,0.0
TX008512,341.57,gateway_technical_error,Debit Card,,False,0.0,0.25,0.532999164578112,Medium,False,0.0,0.0
TX008515,14784.63,insufficient_funds,UPI,24.0,True,14784.63,24.0,0.3890183028286189,Low,True,14784.63,0.0
TX008516,15343.07,transaction_daily_limit_exceeded,Debit Card,,False,0.0,48.0,0.24770760687072194,Low,False,0.0,0.0
TX008519,3279.11,insufficient_funds,UPI,24.0,True,3279.11,24.0,0.45913461538461536,Medium,True,3279.11,0.0
TX008520,463.62,payment_declined_due_to_high_traffic,Net Banking,,False,0.0,0.5,0.45913461538461536,Medium,True,463.62,463.62
TX008521,11944.68,payment_timed_out,Net Banking,,False,0.0,0.5,0.5796460176991151,High,True,11944.68,11944.68
TX008525,13153.11,card_declined,UPI,,False,0.0,0.25,0.06426735218508997,Low,False,0.0,0.0
TX008526,841.22,card_declined,Net Banking,72.0,True,841.22,12.0,0.03497409326424871,Low,False,0.0,-841.22
TX008527,1037.55,insufficient_funds,Credit Card,24.0,True,1037.55,24.0,0.5796460176991151,High,True,1037.55,0.0
TX008528,166.96,card_declined,UPI,24.0,True,166.96,12.0,0.22814355099838096,Low,True,166.96,0.0
TX008529,1075.6,payment_timed_out,UPI,,False,0.0,1.0,0.532999164578112,Medium,False,0.0,0.0
TX008531,1118.96,transaction_limit_exceeded,Debit Card,48.0,True,1118.96,48.0,0.22814355099838096,Low,True,1118.96,0.0
TX008532,5122.93,insufficient_funds,UPI,,False,0.0,12.0,0.3890183028286189,Low,True,5122.93,5122.93
TX008533,680.75,card_declined,UPI,,False,0.0,0.25,0.15339233038348082,Low,False,0.0,0.0
TX008534,631.9,card_declined,UPI,,False,0.0,12.0,0.22814355099838096,Low,False,0.0,0.0
TX008535,8208.43,bank_technical_error,Debit Card,,False,0.0,0.5,0.532999164578112,Medium,True,8208.43,8208.43
TX008536,426.43,gateway_technical_error,UPI,,False,0.0,0.25,0.7306273062730627,High,True,426.43,426.43
TX008539,445.95,card_declined,Debit Card,24.0,True,445.95,6.0,0.06426735218508997,Low,False,0.0,-445.95
TX008541,869.8,insufficient_funds,UPI,48.0,True,869.8,12.0,0.3890183028286189,Low,True,869.8,0.0
TX008542,1106.44,card_declined,Debit Card,,False,0.0,12.0,0.22814355099838096,Low,True,1106.44,1106.44
TX008543,19319.33,payment_declined_due_to_high_traffic,UPI,,False,0.0,0.5,0.47667804323094426,Medium,False,0.0,0.0
TX008544,855.74,gateway_technical_error,Debit Card,24.0,True,855.74,0.25,0.8518518518518519,High,False,0.0,-855.74
TX008545,12119.23,insufficient_funds,Net Banking,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008546,1768.58,gateway_technical_error,Debit Card,,False,0.0,0.5,0.47667804323094426,Medium,False,0.0,0.0
TX008547,11315.66,insufficient_funds,Credit Card,48.0,True,11315.66,12.0,0.3890183028286189,Low,True,11315.66,0.0
TX008548,10734.71,gateway_technical_error,UPI,,False,0.0,0.25,1.0,High,True,10734.71,10734.71
TX008549,6943.79,gateway_technical_error,UPI,,False,0.0,0.25,0.8518518518518519,High,True,6943.79,6943.79
TX008552,9798.58,bank_technical_error,UPI,,False,0.0,0.25,0.532999164578112,Medium,True,9798.58,9798.58
TX008553,780.88,insufficient_funds,Credit Card,24.0,True,780.88,24.0,0.42406876790830944,Medium,True,780.88,0.0
TX008554,1368.13,insufficient_funds,UPI,48.0,True,1368.13,24.0,0.32763532763532766,Low,False,0.0,-1368.13
TX008555,385.2,payment_timed_out,Debit Card,72.0,True,385.2,0.5,0.5796460176991151,High,True,385.2,0.0
TX008556,3362.88,payment_timed_out,UPI,,False,0.0,0.25,0.6390374331550804,High,True,3362.88,3362.88
TX008557,617.93,transaction_limit_exceeded,UPI,,False,0.0,0.25,0.22814355099838096,Low,True,617.93,617.93
TX008558,8412.51,card_declined,Debit Card,,False,0.0,4.0,0.22814355099838096,Low,False,0.0,0.0
TX008562,2060.17,card_declined,Net Banking,,False,0.0,0.25,0.06426735218508997,Low,False,0.0,0.0
TX008563,5100.92,transaction_daily_limit_exceeded,Net Banking,48.0,True,5100.92,48.0,0.3389261744966443,Low,True,5100.92,0.0
TX008564,957.51,card_declined,Debit Card,,False,0.0,4.0,0.09433962264150944,Low,False,0.0,0.0
TX008565,626.01,bank_technical_error,Credit Card,24.0,True,626.01,0.5,0.835820895522388,High,True,626.01,0.0
TX008566,1366.05,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX008568,17476.52,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX008569,759.94,payment_timed_out,Debit Card,48.0,True,759.94,1.0,0.42406876790830944,Medium,False,0.0,-759.94
TX008570,1055.9,issuer_technical_error,Debit Card,,False,0.0,1.0,0.6390374331550804,High,False,0.0,0.0
TX008571,1483.42,payment_timed_out,Credit Card,,False,0.0,0.25,0.6390374331550804,High,True,1483.42,1483.42
TX008572,1207.51,insufficient_funds,UPI,24.0,True,1207.51,24.0,0.4230769230769231,Medium,True,1207.51,0.0
TX008573,649.8,gateway_technical_error,Debit Card,,False,0.0,0.25,0.8518518518518519,High,True,649.8,649.8
TX008574,1613.69,payment_timed_out,UPI,,False,0.0,1.0,0.551362683438155,High,True,1613.69,1613.69
TX008575,665.38,card_declined,Net Banking,48.0,True,665.38,0.25,0.22814355099838096,Low,True,665.38,0.0
TX008576,197.41,insufficient_funds,Net Banking,48.0,True,197.41,24.0,0.45913461538461536,Medium,False,0.0,-197.41
TX008578,471.83,card_declined,Debit Card,,False,0.0,12.0,0.1711340206185567,Low,False,0.0,0.0
TX008580,2956.01,gateway_technical_error,Net Banking,,False,0.0,0.5,0.551362683438155,High,True,2956.01,2956.01
TX008581,1358.74,card_declined,UPI,48.0,True,1358.74,0.25,0.16798418972332016,Low,False,0.0,-1358.74
TX008582,916.42,transaction_limit_exceeded,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX008584,967.34,card_declined,UPI,,False,0.0,4.0,0.1711340206185567,Low,True,967.34,967.34
TX008585,497.82,insufficient_funds,Net Banking,24.0,True,497.82,24.0,0.532999164578112,Medium,True,497.82,0.0
TX008586,381.12,issuer_technical_error,Debit Card,48.0,True,381.12,1.0,0.835820895522388,High,False,0.0,-381.12
TX008587,385.77,gateway_technical_error,Net Banking,,False,0.0,0.25,0.7035830618892507,High,True,385.77,385.77
TX008590,606.26,card_declined,Credit Card,,False,0.0,4.0,0.16798418972332016,Low,False,0.0,0.0
TX008591,1297.15,insufficient_funds,Credit Card,48.0,True,1297.15,12.0,0.3890183028286189,Low,False,0.0,-1297.15
TX008592,1149.96,payment_declined_due_to_high_traffic,Net Banking,,False,0.0,0.5,0.45913461538461536,Medium,False,0.0,0.0
TX008595,15254.17,card_declined,UPI,,False,0.0,0.25,0.08774193548387096,Low,False,0.0,0.0
TX008597,8389.44,gateway_technical_error,Net Banking,24.0,True,8389.44,0.5,0.42406876790830944,Medium,True,8389.44,0.0
TX008598,1353.23,transaction_limit_exceeded,Credit Card,,False,0.0,12.0,0.24770760687072194,Low,True,1353.23,1353.23
TX008599,1478.39,payment_timed_out,UPI,,False,0.0,1.0,0.7306273062730627,High,True,1478.39,1478.39
TX008600,505.82,transaction_limit_exceeded,Credit Card,,False,0.0,12.0,0.22814355099838096,Low,True,505.82,505.82
TX008601,432.19,insufficient_funds,UPI,,False,0.0,24.0,0.42406876790830944,Medium,False,0.0,0.0
TX008602,7013.29,gateway_technical_error,Credit Card,,False,0.0,0.25,0.8238341968911918,High,True,7013.29,7013.29
TX008603,1390.59,insufficient_funds,Debit Card,24.0,True,1390.59,24.0,0.45913461538461536,Medium,True,1390.59,0.0
TX008604,303.63,payment_declined_due_to_high_traffic,Debit Card,48.0,True,303.63,0.5,0.47667804323094426,Medium,False,0.0,-303.63
TX008606,59340.11,payment_timed_out,UPI,,False,0.0,0.25,0.47667804323094426,Medium,True,59340.11,59340.11
TX008607,33168.85,card_declined,UPI,,False,0.0,0.25,0.0706679574056147,Low,False,0.0,0.0
TX008608,16351.65,gateway_technical_error,Credit Card,,False,0.0,0.5,0.45913461538461536,Medium,False,0.0,0.0
TX008609,1188.65,transaction_daily_limit_exceeded,UPI,48.0,True,1188.65,24.0,0.24770760687072194,Low,False,0.0,-1188.65
TX008610,640.22,card_declined,UPI,,False,0.0,12.0,0.19223985890652556,Low,True,640.22,640.22
TX008611,2254.43,server_error,UPI,,False,0.0,0.25,0.532999164578112,Medium,True,2254.43,2254.43
TX008613,944.07,issuer_technical_error,UPI,,False,0.0,0.5,0.7724137931034484,High,True,944.07,944.07
TX008616,2378.82,transaction_limit_exceeded,Net Banking,48.0,True,2378.82,12.0,0.22814355099838096,Low,False,0.0,-2378.82
TX008619,222.43,issuer_technical_error,UPI,,False,0.0,0.5,0.532999164578112,Medium,False,0.0,0.0
TX008620,10543.76,transaction_daily_limit_exceeded,UPI,24.0,True,10543.76,24.0,0.24770760687072194,Low,True,10543.76,0.0
TX008621,951.76,payment_timed_out,UPI,,False,0.0,0.5,0.6390374331550804,High,True,951.76,951.76
TX008622,536.63,bank_technical_error,UPI,,False,0.0,0.5,0.551362683438155,High,True,536.63,536.63
TX008625,832.69,card_declined,Net Banking,,False,0.0,0.5,0.08774193548387096,Low,False,0.0,0.0
TX008626,34174.93,card_declined,Credit Card,,False,0.0,4.0,0.029239766081871343,Low,False,0.0,0.0
TX008627,19969.95,insufficient_funds,Credit Card,24.0,True,19969.95,24.0,0.3890183028286189,Low,True,19969.95,0.0
TX008628,813.41,insufficient_funds,UPI,24.0,True,813.41,24.0,0.532999164578112,Medium,True,813.41,0.0
TX008629,1455.42,payment_timed_out,Net Banking,,False,0.0,0.25,0.6839378238341969,High,True,1455.42,1455.42
TX008630,1635.09,issuer_technical_error,UPI,,False,0.0,1.0,0.7931034482758621,High,True,1635.09,1635.09
TX008631,612.85,insufficient_funds,Debit Card,72.0,True,612.85,24.0,0.45913461538461536,Medium,False,0.0,-612.85
TX008632,538.95,payment_timed_out,Credit Card,,False,0.0,0.5,0.8238341968911918,High,True,538.95,538.95
TX008637,6140.92,payment_declined_due_to_high_traffic,Net Banking,,False,0.0,0.5,0.551362683438155,High,True,6140.92,6140.92
TX008638,1458.41,payment_timed_out,Debit Card,,False,0.0,0.25,0.532999164578112,Medium,True,1458.41,1458.41
TX008639,533.82,payment_timed_out,Net Banking,24.0,True,533.82,0.25,0.532999164578112,Medium,True,533.82,0.0
TX008640,459.15,payment_timed_out,UPI,,False,0.0,1.0,0.551362683438155,High,True,459.15,459.15
TX008641,14359.3,transaction_daily_limit_exceeded,UPI,24.0,True,14359.3,24.0,0.24770760687072194,Low,True,14359.3,0.0
TX008642,865.66,insufficient_funds,Credit Card,48.0,True,865.66,24.0,0.532999164578112,Medium,False,0.0,-865.66
TX008643,2194.06,issuer_technical_error,UPI,,False,0.0,0.5,0.835820895522388,High,True,2194.06,2194.06
TX008644,935.97,payment_declined_due_to_high_traffic,UPI,,False,0.0,0.5,0.7035830618892507,High,True,935.97,935.97
TX008646,49324.79,payment_timed_out,UPI,,False,0.0,0.25,0.551362683438155,High,False,0.0,0.0
TX008647,1317.9,insufficient_funds,Credit Card,,False,0.0,12.0,0.3890183028286189,Low,True,1317.9,1317.9
TX008648,778.9,insufficient_funds,Debit Card,24.0,True,778.9,12.0,0.3890183028286189,Low,True,778.9,0.0
TX008652,526.69,bank_technical_error,UPI,,False,0.0,0.25,0.532999164578112,Medium,False,0.0,0.0
TX008653,11273.81,issuer_technical_error,UPI,,False,0.0,0.5,0.7724137931034484,High,True,11273.81,11273.81
TX008657,1776.7,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX008658,652.79,gateway_technical_error,UPI,24.0,True,652.79,0.25,0.8518518518518519,High,False,0.0,-652.79
TX008662,15449.87,insufficient_funds,Debit Card,,False,0.0,12.0,0.3767123287671233,Low,True,15449.87,15449.87
TX008664,4238.76,transaction_daily_limit_exceeded,UPI,48.0,True,4238.76,48.0,0.3890183028286189,Low,True,4238.76,0.0
TX008665,1208.86,insufficient_funds,UPI,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008666,778.76,bank_technical_error,UPI,,False,0.0,0.5,0.75,High,True,778.76,778.76
TX008667,8090.43,payment_declined_due_to_high_traffic,UPI,24.0,True,8090.43,0.5,0.6390374331550804,High,True,8090.43,0.0
TX008668,1013.03,gateway_technical_error,Credit Card,,False,0.0,0.5,0.8518518518518519,High,False,0.0,0.0
TX008670,770.61,card_declined,Credit Card,,False,0.0,4.0,0.19223985890652556,Low,False,0.0,0.0
TX008671,199.54,transaction_limit_exceeded,Credit Card,,False,0.0,4.0,0.22814355099838096,Low,False,0.0,0.0
TX008672,1222.78,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX008673,1344.76,insufficient_funds,Net Banking,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008675,717.29,card_declined,Credit Card,,False,0.0,0.5,0.22814355099838096,Low,False,0.0,0.0
TX008676,1737.17,insufficient_funds,UPI,24.0,True,1737.17,24.0,0.47667804323094426,Medium,True,1737.17,0.0
TX008677,9337.84,issuer_technical_error,Credit Card,,False,0.0,1.0,0.532999164578112,Medium,True,9337.84,9337.84
TX008678,6390.15,payment_timed_out,UPI,,False,0.0,0.25,0.7035830618892507,High,True,6390.15,6390.15
TX008679,2278.41,payment_declined_due_to_high_traffic,UPI,72.0,True,2278.41,0.5,0.7035830618892507,High,True,2278.41,0.0
TX008680,416.72,gateway_technical_error,Net Banking,,False,0.0,0.25,0.8055555555555556,High,True,416.72,416.72
TX008682,6074.78,server_error,UPI,,False,0.0,0.25,0.532999164578112,Medium,False,0.0,0.0
TX008683,13827.25,payment_timed_out,UPI,,False,0.0,0.25,0.45913461538461536,Medium,False,0.0,0.0
TX008685,398.69,transaction_daily_limit_exceeded,UPI,,False,0.0,24.0,0.24770760687072194,Low,False,0.0,0.0
TX008686,410.76,insufficient_funds,UPI,24.0,True,410.76,24.0,0.45913461538461536,Medium,True,410.76,0.0
TX008688,2360.48,gateway_technical_error,Net Banking,,False,0.0,0.5,0.7035830618892507,High,True,2360.48,2360.48
TX008690,523.13,payment_timed_out,Credit Card,24.0,True,523.13,1.0,0.6390374331550804,High,False,0.0,-523.13
TX008692,7764.1,payment_timed_out,Credit Card,,False,0.0,0.5,0.5796460176991151,High,False,0.0,0.0
TX008693,14010.02,insufficient_funds,Debit Card,48.0,True,14010.02,48.0,0.3890183028286189,Low,True,14010.02,0.0
TX008694,2593.79,card_declined,Credit Card,,False,0.0,0.5,0.056016597510373446,Low,False,0.0,0.0
TX008697,877.45,bank_technical_error,Debit Card,,False,0.0,0.25,0.3890183028286189,Low,False,0.0,0.0
TX008699,660.97,insufficient_funds,Debit Card,24.0,True,660.97,24.0,0.3890183028286189,Low,True,660.97,0.0
TX008700,11277.64,transaction_limit_exceeded,UPI,24.0,True,11277.64,24.0,0.22814355099838096,Low,True,11277.64,0.0
TX008701,661.48,insufficient_funds,UPI,,False,0.0,24.0,0.45913461538461536,Medium,False,0.0,0.0
TX008702,1339.43,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX008703,18811.52,insufficient_funds,Net Banking,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008704,736.91,issuer_technical_error,UPI,,False,0.0,0.5,0.7931034482758621,High,True,736.91,736.91
TX008705,2223.81,server_error,Credit Card,24.0,True,2223.81,0.25,0.45913461538461536,Medium,True,2223.81,0.0
TX008708,19762.81,server_error,UPI,,False,0.0,0.25,0.3890183028286189,Low,True,19762.81,19762.81
TX008709,1176.87,gateway_technical_error,Net Banking,,False,0.0,0.5,0.532999164578112,Medium,False,0.0,0.0
TX008710,698.75,payment_timed_out,UPI,,False,0.0,1.0,0.551362683438155,High,False,0.0,0.0
TX008711,7852.2,payment_declined_due_to_high_traffic,Credit Card,,False,0.0,0.5,0.47667804323094426,Medium,True,7852.2,7852.2
TX008712,1766.26,insufficient_funds,UPI,48.0,True,1766.26,24.0,0.3890183028286189,Low,False,0.0,-1766.26
TX008713,515.1,payment_timed_out,UPI,24.0,True,515.1,0.5,0.5796460176991151,High,True,515.1,0.0
TX008714,61646.97,insufficient_funds,UPI,48.0,True,61646.97,24.0,0.3890183028286189,Low,False,0.0,-61646.97
TX008715,17576.59,bank_technical_error,Debit Card,,False,0.0,0.25,0.8358208955236683,High,False,0.0,0.0
TX008716,15027.23,insufficient_funds,UPI,48.0,True,15027.23,24.0,0.3890183028286189,Low,False,0.0,-15027.23
TX008717,696.95,insufficient_funds,UPI,24.0,True,696.95,24.0,0.3890183028286189,Low,True,696.95,0.0
TX008718,18278.18,insufficient_funds,Debit Card,48.0,True,18278.18,24.0,0.3890183028286189,Low,False,0.0,-18278.18
TX008719,16563.48,insufficient_funds,UPI,48.0,True,16563.48,48.0,0.3890183028286189,Low,True,16563.48,0.0
TX008720,1761.16,payment_timed_out,UPI,,False,0.0,1.0,0.5796460176991151,High,True,1761.16,1761.16
TX008721,1506.34,insufficient_funds,UPI,,False,0.0,24.0,0.47667804323094426,Medium,False,0.0,0.0
TX008722,1972.31,transaction_limit_exceeded,Credit Card,72.0,True,1972.31,4.0,0.22814355099838096,Low,False,0.0,-1972.31
TX008723,598.43,insufficient_funds,Credit Card,,False,0.0,24.0,0.42857142857142855,Medium,False,0.0,0.0
TX008725,19275.08,card_declined,Credit Card,24.0,True,19275.08,0.25,0.0898876404494382,Low,False,0.0,-19275.08
TX008726,14440.03,payment_timed_out,Net Banking,24.0,True,14440.03,0.25,0.835820895522388,High,True,14440.03,0.0
TX008730,18519.48,payment_timed_out,Credit Card,,False,0.0,0.5,0.6390374331550804,High,True,18519.48,18519.48
TX008731,15935.47,payment_timed_out,Credit Card,,False,0.0,0.25,0.6390374331550804,High,True,15935.47,15935.47
TX008732,74326.75,insufficient_funds,Credit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX008735,850.21,transaction_limit_exceeded,UPI,,False,0.0,12.0,0.22814355099838096,Low,False,0.0,0.0
TX008736,33210.53,server_error,UPI,,False,0.0,0.25,0.5796460176991151,High,True,33210.53,33210.53
TX008737,11210.58,insufficient_funds,UPI,24.0,True,11210.58,24.0,0.45913461538461536,Medium,True,11210.58,0.0
