transaction_id,customer_id,decline_reason,decline_bucket,amount_inr,payment_method,failure_timestamp,hour_of_day,day_of_month,day_of_week,retry_attempt_number,candidate_retry_hours,customer_previous_success_rate,customer_previous_failure_count,days_since_last_successful_payment,retry_success
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,2,0.5,0.5,1,2.139,0
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,3,1.0,0.5,1,2.139,0
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,4,2.0,0.5,1,2.139,1
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,5,4.0,0.5,1,2.139,1
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,6,6.0,0.5,1,2.139,0
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,7,12.0,0.5,1,2.139,0
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,8,24.0,0.5,1,2.139,1
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,9,48.0,0.5,1,2.139,0
TX007211,C00484,bank_technical_error,SOFT_RETRY,5330.05,UPI,2026-02-05 16:05:38+05:30,16,5,3,10,72.0,0.5,1,2.139,1
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,1,0.25,0.0,3,-1.0,0
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,2,0.5,0.0,3,-1.0,0
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,3,1.0,0.0,3,-1.0,0
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,4,2.0,0.0,3,-1.0,1
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,5,4.0,0.0,3,-1.0,0
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,6,6.0,0.0,3,-1.0,1
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,7,12.0,0.0,3,-1.0,0
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,8,24.0,0.0,3,-1.0,0
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,9,48.0,0.0,3,-1.0,0
TX007212,C00065,payment_declined_due_to_high_traffic,SOFT_RETRY,8714.2,Net Banking,2026-04-05 08:34:14+05:30,8,5,6,10,72.0,0.0,3,-1.0,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,1,0.25,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,2,0.5,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,3,1.0,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,4,2.0,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,5,4.0,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,6,6.0,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,7,12.0,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,8,24.0,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,9,48.0,1.0,0,69.429,0
TX007213,C01223,transaction_limit_exceeded,SOFT_RETRY,662.09,UPI,2026-06-22 04:37:48+05:30,4,22,0,10,72.0,1.0,0,69.429,0
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,1,0.25,0.0,1,-1.0,1
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,2,0.5,0.0,1,-1.0,0
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,3,1.0,0.0,1,-1.0,0
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,4,2.0,0.0,1,-1.0,0
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,5,4.0,0.0,1,-1.0,1
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,6,6.0,0.0,1,-1.0,1
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,7,12.0,0.0,1,-1.0,0
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,8,24.0,0.0,1,-1.0,1
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,9,48.0,0.0,1,-1.0,1
TX007214,C00152,insufficient_funds,SOFT_RETRY,491.03,Debit Card,2026-02-11 05:30:21+05:30,5,11,2,10,72.0,0.0,1,-1.0,0
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,1,0.25,1.0,0,46.983,0
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,2,0.5,1.0,0,46.983,0
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,3,1.0,1.0,0,46.983,0
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,4,2.0,1.0,0,46.983,0
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,5,4.0,1.0,0,46.983,1
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,6,6.0,1.0,0,46.983,1
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,7,12.0,1.0,0,46.983,0
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,8,24.0,1.0,0,46.983,0
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,9,48.0,1.0,0,46.983,1
TX007215,C00632,transaction_limit_exceeded,SOFT_RETRY,344.55,Credit Card,2026-05-26 14:19:13+05:30,14,26,1,10,72.0,1.0,0,46.983,0
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,1,0.25,0.55,0,-1.0,1
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,2,0.5,0.55,0,-1.0,0
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,3,1.0,0.55,0,-1.0,0
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,4,2.0,0.55,0,-1.0,0
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,5,4.0,0.55,0,-1.0,1
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,6,6.0,0.55,0,-1.0,1
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,7,12.0,0.55,0,-1.0,0
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,8,24.0,0.55,0,-1.0,0
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,9,48.0,0.55,0,-1.0,0
TX007216,C01381,payment_timed_out,SOFT_RETRY,15158.51,Credit Card,2026-01-01 09:45:56+05:30,9,1,3,10,72.0,0.55,0,-1.0,0
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,1,0.25,0.0,1,-1.0,0
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,2,0.5,0.0,1,-1.0,1
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,3,1.0,0.0,1,-1.0,0
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,4,2.0,0.0,1,-1.0,0
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,5,4.0,0.0,1,-1.0,0
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,6,6.0,0.0,1,-1.0,1
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,7,12.0,0.0,1,-1.0,0
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,8,24.0,0.0,1,-1.0,0
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,9,48.0,0.0,1,-1.0,0
TX007217,C01127,card_declined,SOFT_RETRY,699.28,UPI,2026-01-08 17:04:51+05:30,17,8,3,10,72.0,0.0,1,-1.0,0
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,1,0.25,0.55,0,-1.0,1
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,2,0.5,0.55,0,-1.0,1
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,3,1.0,0.55,0,-1.0,1
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,4,2.0,0.55,0,-1.0,0
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,5,4.0,0.55,0,-1.0,1
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,6,6.0,0.55,0,-1.0,1
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,7,12.0,0.55,0,-1.0,0
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,8,24.0,0.55,0,-1.0,0
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,9,48.0,0.55,0,-1.0,0
TX007218,C01210,payment_timed_out,SOFT_RETRY,570.65,Net Banking,2026-02-09 13:58:21+05:30,13,9,0,10,72.0,0.55,0,-1.0,0
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,1,0.25,1.0,0,65.076,1
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,2,0.5,1.0,0,65.076,0
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,3,1.0,1.0,0,65.076,0
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,4,2.0,1.0,0,65.076,1
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,5,4.0,1.0,0,65.076,1
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,6,6.0,1.0,0,65.076,0
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,7,12.0,1.0,0,65.076,1
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,8,24.0,1.0,0,65.076,0
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,9,48.0,1.0,0,65.076,0
TX007219,C00653,gateway_technical_error,SOFT_RETRY,18422.14,Credit Card,2026-04-18 10:57:37+05:30,10,18,5,10,72.0,1.0,0,65.076,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,1,0.25,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,2,0.5,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,3,1.0,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,4,2.0,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,5,4.0,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,6,6.0,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,7,12.0,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,8,24.0,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,9,48.0,0.55,0,-1.0,0
TX007220,C01998,incorrect_cvv,HARD_FAILURE,411.7,Net Banking,2026-01-25 17:14:27+05:30,17,25,6,10,72.0,0.55,0,-1.0,0
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,1,0.25,0.55,0,-1.0,1
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,2,0.5,0.55,0,-1.0,0
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,3,1.0,0.55,0,-1.0,0
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,4,2.0,0.55,0,-1.0,0
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,5,4.0,0.55,0,-1.0,0
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,6,6.0,0.55,0,-1.0,1
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,7,12.0,0.55,0,-1.0,1
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,8,24.0,0.55,0,-1.0,1
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,9,48.0,0.55,0,-1.0,1
TX007221,C00883,insufficient_funds,SOFT_RETRY,782.07,UPI,2026-01-01 10:01:18+05:30,10,1,3,10,72.0,0.55,0,-1.0,0
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,1,0.25,1.0,0,2.381,0
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,2,0.5,1.0,0,2.381,0
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,3,1.0,1.0,0,2.381,0
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,4,2.0,1.0,0,2.381,1
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,5,4.0,1.0,0,2.381,0
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,6,6.0,1.0,0,2.381,1
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,7,12.0,1.0,0,2.381,0
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,8,24.0,1.0,0,2.381,1
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,9,48.0,1.0,0,2.381,0
TX007222,C00617,payment_timed_out,SOFT_RETRY,749.91,Net Banking,2026-02-05 20:28:18+05:30,20,5,3,10,72.0,1.0,0,2.381,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,1,0.25,0.3333333333333333,2,68.635,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,2,0.5,0.3333333333333333,2,68.635,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,3,1.0,0.3333333333333333,2,68.635,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,4,2.0,0.3333333333333333,2,68.635,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,5,4.0,0.3333333333333333,2,68.635,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,6,6.0,0.3333333333333333,2,68.635,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,7,12.0,0.3333333333333333,2,68.635,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,8,24.0,0.3333333333333333,2,68.635,1
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,9,48.0,0.3333333333333333,2,68.635,0
TX007223,C01801,insufficient_funds,SOFT_RETRY,872.73,UPI,2026-06-05 09:11:34+05:30,9,5,4,10,72.0,0.3333333333333333,2,68.635,0
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,1,0.25,0.55,0,-1.0,1
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,2,0.5,0.55,0,-1.0,0
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,3,1.0,0.55,0,-1.0,1
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,4,2.0,0.55,0,-1.0,0
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,5,4.0,0.55,0,-1.0,0
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,6,6.0,0.55,0,-1.0,0
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,7,12.0,0.55,0,-1.0,0
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,8,24.0,0.55,0,-1.0,0
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,9,48.0,0.55,0,-1.0,0
TX007224,C01541,debit_instrument_inactive,HARD_FAILURE,1706.55,UPI,2026-01-03 19:49:25+05:30,19,3,5,10,72.0,0.55,0,-1.0,0
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,1,0.25,1.0,0,15.874,1
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,2,0.5,1.0,0,15.874,0
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,3,1.0,1.0,0,15.874,0
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,4,2.0,1.0,0,15.874,1
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,5,4.0,1.0,0,15.874,1
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,6,6.0,1.0,0,15.874,0
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,7,12.0,1.0,0,15.874,0
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,8,24.0,1.0,0,15.874,0
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,9,48.0,1.0,0,15.874,1
TX007225,C01401,issuer_technical_error,SOFT_RETRY,8837.93,Credit Card,2026-04-22 14:51:58+05:30,14,22,2,10,72.0,1.0,0,15.874,0
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,1,0.25,0.3333333333333333,2,109.8,0
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,2,0.5,0.3333333333333333,2,109.8,1
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,3,1.0,0.3333333333333333,2,109.8,0
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,4,2.0,0.3333333333333333,2,109.8,0
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,5,4.0,0.3333333333333333,2,109.8,0
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,6,6.0,0.3333333333333333,2,109.8,0
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,7,12.0,0.3333333333333333,2,109.8,1
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,8,24.0,0.3333333333333333,2,109.8,0
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,9,48.0,0.3333333333333333,2,109.8,0
TX007226,C01533,gateway_technical_error,SOFT_RETRY,5643.83,Net Banking,2026-05-27 14:25:56+05:30,14,27,2,10,72.0,0.3333333333333333,2,109.8,0
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,1,0.25,0.6,2,48.666,1
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,2,0.5,0.6,2,48.666,1
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,3,1.0,0.6,2,48.666,0
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,4,2.0,0.6,2,48.666,1
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,5,4.0,0.6,2,48.666,1
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,6,6.0,0.6,2,48.666,0
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,7,12.0,0.6,2,48.666,0
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,8,24.0,0.6,2,48.666,1
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,9,48.0,0.6,2,48.666,0
TX007227,C00213,issuer_technical_error,SOFT_RETRY,34643.74,Debit Card,2026-05-09 05:15:49+05:30,5,9,5,10,72.0,0.6,2,48.666,0
TX007228,C01715,insufficient_funds,SOFT_RETRY,14984.15,Credit Card,2026-06-18 16:08:00+05:30,16,18,3,1,0.25,0.5,1,74.126,0
TX007228,C01715,insufficient_funds,SOFT_RETRY,14984.15,Credit Card,2026-06-18 16:08:00+05:30,16,18,3,2,0.5,0.5,1,74.126,0
TX007228,C01715,insufficient_funds,SOFT_RETRY,14984.15,Credit Card,2026-06-18 16:08:00+05:30,16,18,3,3,1.0,0.5,1,74.126,0
TX007228,C01715,insufficient_funds,SOFT_RETRY,14984.15,Credit Card,2026-06-18 16:08:00+05:30,16,18,3,4,2.0,0.5,1,74.126,0
